,point_idx,dist_around,center_left,center_bottom,center_right,random_up,random_right,random_bottom,center_up,random_left,dist_index_sort
8913,89,3.162,0,9,9,2,6,10,17,2,8.0
8914,89,6.325,0,9,9,25,0,7,17,11,19.0
8915,89,6.708,0,9,9,20,3,12,17,11,23.0
8916,89,17.464,0,9,9,7,6,16,17,12,70.0
8917,89,6.325,0,9,9,21,15,11,17,0,19.0
8918,89,4.123,0,9,9,27,7,5,17,4,11.0
8919,89,1.0,0,9,9,16,9,10,17,0,0.0
8920,89,5.831,0,9,9,17,9,4,17,2,18.0
8921,89,8.246,0,9,9,15,2,17,17,3,34.0
8922,89,17.029,0,9,9,0,12,6,17,0,66.0
8923,89,9.055,0,9,9,14,1,18,17,4,36.0
8924,89,14.866,0,9,9,9,1,23,17,0,58.0
8925,89,9.487,0,9,9,21,16,0,17,2,39.0
8926,89,15.264,0,9,9,10,1,14,17,13,59.0
8927,89,4.472,0,9,9,7,4,5,17,1,13.0
8928,89,15.297,0,9,9,2,6,4,17,2,60.0
8929,89,4.472,0,9,9,1,5,11,17,4,13.0
8930,89,23.537,0,9,9,0,18,32,17,0,95.0
8931,89,16.492,0,9,9,7,0,25,17,1,65.0
8932,89,21.095,0,9,9,2,15,30,17,3,82.0
8933,89,1.0,0,9,9,16,9,10,17,0,0.0
8934,89,13.928,0,9,9,28,0,4,17,18,54.0
8935,89,7.211,0,9,9,27,0,5,17,11,27.0
8936,89,17.029,0,9,9,10,2,22,17,16,66.0
8937,89,22.091,0,9,9,1,11,1,17,1,90.0
8938,89,17.117,0,9,9,0,11,6,17,1,68.0
8939,89,20.881,0,9,9,3,7,29,17,11,81.0
8940,89,21.213,0,9,9,2,16,0,17,2,84.0
8941,89,2.0,0,9,9,23,11,9,17,3,2.0
8942,89,7.071,0,9,9,28,11,4,17,0,25.0
8943,89,8.485,0,9,9,17,3,15,17,11,35.0
8944,89,14.318,0,9,9,17,0,15,17,18,57.0
8945,89,25.495,0,9,9,0,2,32,17,16,98.0
8946,89,18.028,0,9,9,5,0,27,17,4,75.0
8947,89,24.187,0,9,9,2,1,30,17,17,96.0
8948,89,11.045,0,9,9,6,8,0,17,0,44.0
8949,89,16.279,0,9,9,12,1,20,17,17,64.0
8950,89,5.657,0,9,9,7,2,5,17,4,17.0
8951,89,18.028,0,9,9,6,2,26,17,0,75.0
8952,89,9.055,0,9,9,14,1,18,17,4,36.0
8953,89,5.0,0,9,9,7,3,5,17,2,15.0
8954,89,9.055,0,9,9,32,14,0,17,4,36.0
8955,89,2.0,0,9,9,23,11,9,17,3,2.0
8956,89,21.932,0,9,9,3,4,29,17,14,88.0
8957,89,17.72,0,9,9,6,8,6,17,10,74.0
8958,89,4.243,0,9,9,15,9,6,17,2,12.0
8959,89,23.087,0,9,9,0,15,32,17,3,94.0
8960,89,13.038,0,9,9,4,8,2,17,0,51.0
8961,89,8.062,0,9,9,15,1,17,17,4,31.0
8962,89,17.692,0,9,9,11,0,21,17,18,72.0
8963,89,17.692,0,9,9,11,0,21,17,18,72.0
8964,89,11.662,0,9,9,13,6,19,17,0,46.0
8965,89,11.045,0,9,9,6,8,0,17,0,44.0
8966,89,18.868,0,9,9,7,3,0,17,0,77.0
8967,89,12.166,0,9,9,25,1,7,17,17,49.0
8968,89,17.263,0,9,9,0,10,6,17,2,69.0
8969,89,11.705,0,9,9,12,13,20,17,1,47.0
8970,89,22.472,0,9,9,2,5,22,17,13,93.0
8971,89,19.105,0,9,9,9,0,23,17,18,79.0
8972,89,25.495,0,9,9,0,2,32,17,16,98.0
8973,89,2.828,0,9,9,1,7,11,17,1,6.0
8974,89,25.06,0,9,9,1,1,31,17,17,97.0
8975,89,15.556,0,9,9,12,2,20,17,16,62.0
8976,89,3.162,0,9,9,0,8,12,17,0,8.0
8977,89,21.587,0,9,9,2,8,10,17,10,87.0
8978,89,7.071,0,9,9,10,5,2,17,0,25.0
8979,89,7.616,0,9,9,5,3,16,17,2,28.0
8980,89,16.031,0,9,9,7,14,25,17,4,63.0
8981,89,3.162,0,9,9,6,5,6,17,0,8.0
8982,89,21.378,0,9,9,2,17,30,17,1,85.0
8983,89,2.236,0,9,9,24,8,8,17,3,4.0
8984,89,12.207,0,9,9,13,2,10,17,12,50.0
8985,89,9.849,0,9,9,14,4,18,17,1,41.0
8986,89,21.954,0,9,9,4,2,28,17,16,89.0
8987,89,13.601,0,9,9,19,0,13,17,18,53.0
8988,89,2.236,0,9,9,25,7,7,17,4,4.0
8989,89,8.0,0,9,9,25,6,1,17,0,29.0
8990,89,5.385,0,9,9,28,8,4,17,3,16.0
8991,89,8.062,0,9,9,30,10,2,17,1,31.0
8992,89,15.524,0,9,9,3,5,4,17,4,61.0
8993,89,20.616,0,9,9,4,5,20,17,13,80.0
8994,89,6.403,0,9,9,18,4,14,17,1,22.0
8995,89,22.091,0,9,9,1,11,1,17,1,90.0
8996,89,18.974,0,9,9,5,7,27,17,11,78.0
8997,89,13.928,0,9,9,18,0,14,17,18,54.0
8998,89,10.817,0,9,9,29,4,3,17,14,43.0
8999,89,8.062,0,9,9,15,1,17,17,4,31.0
9000,90,5.385,0,1,13,3,1,29,1,0,7.0
9001,90,29.069,0,1,13,30,8,2,1,3,88.0
9002,90,12.649,0,1,13,13,4,19,1,1,35.0
9003,90,5.099,0,1,13,2,8,10,1,10,4.0
9004,90,26.42,0,1,13,24,0,8,1,18,81.0
9005,90,12.53,0,1,13,12,3,20,1,11,34.0
9006,90,9.434,0,1,13,6,5,18,1,13,18.0
9007,90,17.088,0,1,13,17,6,15,1,0,48.0
9008,90,11.402,0,1,13,4,2,28,1,16,32.0
9009,90,18.385,0,1,13,14,0,18,1,18,55.0
9010,90,16.763,0,1,13,17,5,15,1,0,46.0
9011,90,19.235,0,1,13,9,12,12,1,2,59.0
9012,90,12.083,0,1,13,6,2,26,1,16,33.0
9013,90,20.0,0,1,13,15,9,11,1,0,64.0
9014,90,25.179,0,1,13,6,3,6,1,2,76.0
9015,90,9.487,0,1,13,4,4,28,1,14,19.0
9016,90,5.099,0,1,13,0,12,6,1,0,4.0
9017,90,10.05,0,1,13,2,3,5,1,0,23.0
9018,90,27.166,0,1,13,17,9,4,1,2,82.0
9019,90,10.77,0,1,13,6,5,1,1,4,28.0
9020,90,5.831,0,1,13,0,10,6,1,2,9.0
9021,90,30.017,0,1,13,11,5,1,1,0,92.0
9022,90,14.318,0,1,13,14,6,18,1,0,41.0
9023,90,23.854,0,1,13,21,0,11,1,18,75.0
9024,90,19.313,0,1,13,19,2,4,1,12,60.0
9025,90,21.213,0,1,13,2,6,10,1,2,66.0
9026,90,30.414,0,1,13,11,1,1,1,10,95.0
9027,90,31.145,0,1,13,12,10,0,1,2,96.0
9028,90,25.179,0,1,13,6,3,6,1,2,76.0
9029,90,23.537,0,1,13,4,1,8,1,10,73.0
9030,90,17.464,0,1,13,18,4,14,1,1,50.0
9031,90,8.246,0,1,13,3,7,3,1,1,15.0
9032,90,18.788,0,1,13,18,1,6,1,13,57.0
9033,90,4.472,0,1,13,5,1,27,1,3,2.0
9034,90,6.0,0,1,13,1,19,31,1,0,10.0
9035,90,29.069,0,1,13,30,8,2,1,3,88.0
9036,90,30.15,0,1,13,20,9,1,1,2,94.0
9037,90,19.849,0,1,13,16,0,16,1,18,62.0
9038,90,22.804,0,1,13,23,3,9,1,11,71.0
9039,90,13.454,0,1,13,11,0,21,1,14,37.0
9040,90,14.765,0,1,13,14,2,9,1,12,42.0
9041,90,30.083,0,1,13,29,2,3,1,16,93.0
9042,90,18.111,0,1,13,19,2,13,1,3,53.0
9043,90,10.296,0,1,13,6,4,26,1,14,24.0
9044,90,6.708,0,1,13,4,7,28,1,11,12.0
9045,90,8.944,0,1,13,5,5,19,1,13,16.0
9046,90,13.601,0,1,13,5,0,27,1,18,38.0
9047,90,9.899,0,1,13,8,2,15,1,12,20.0
9048,90,22.091,0,1,13,3,7,9,1,1,67.0
9049,90,28.16,0,1,13,9,3,3,1,2,87.0
9050,90,10.63,0,1,13,8,1,16,1,13,26.0
9051,90,22.472,0,1,13,22,1,2,1,13,70.0
9052,90,29.967,0,1,13,28,0,4,1,18,91.0
9053,90,19.925,0,1,13,20,15,12,1,0,63.0
9054,90,10.0,0,1,13,7,5,17,1,13,22.0
9055,90,31.401,0,1,13,32,18,0,1,0,97.0
9056,90,23.087,0,1,13,24,8,8,1,3,72.0
9057,90,18.028,0,1,13,18,6,14,1,0,52.0
9058,90,23.537,0,1,13,4,1,8,1,10,73.0
9059,90,19.416,0,1,13,20,13,12,1,1,61.0
9060,90,8.062,0,1,13,3,5,4,1,4,14.0
9061,90,18.111,0,1,13,19,2,13,1,3,53.0
9062,90,11.0,0,1,13,1,2,31,1,16,30.0
9063,90,6.083,0,1,13,2,19,30,1,0,11.0
9064,90,27.857,0,1,13,2,3,5,1,0,83.0
9065,90,20.025,0,1,13,1,8,11,1,0,65.0
9066,90,13.601,0,1,13,9,2,23,1,16,38.0
9067,90,15.811,0,1,13,10,0,22,1,18,45.0
9068,90,18.439,0,1,13,19,4,13,1,1,56.0
9069,90,22.204,0,1,13,12,12,9,1,2,68.0
9070,90,5.0,0,1,13,0,13,26,1,0,3.0
9071,90,31.575,0,1,13,32,19,0,1,0,98.0
9072,90,13.153,0,1,13,3,0,29,1,18,36.0
9073,90,15.133,0,1,13,16,2,16,1,3,43.0
9074,90,28.071,0,1,13,29,8,3,1,3,84.0
9075,90,28.071,0,1,13,9,4,3,1,1,84.0
9076,90,11.045,0,1,13,2,2,30,1,16,31.0
9077,90,25.632,0,1,13,25,4,7,1,14,80.0
9078,90,10.63,0,1,13,9,2,14,1,12,26.0
9079,90,17.464,0,1,13,18,4,14,1,1,50.0
9080,90,10.77,0,1,13,6,5,1,1,4,28.0
9081,90,6.708,0,1,13,4,7,28,1,11,12.0
9082,90,10.44,0,1,13,4,3,3,1,0,25.0
9083,90,22.361,0,1,13,23,13,9,1,1,69.0
9084,90,14.0,0,1,13,9,0,17,1,0,40.0
9085,90,2.236,0,1,13,3,0,29,1,4,1.0
9086,90,25.495,0,1,13,24,2,8,1,16,78.0
9087,90,5.099,0,1,13,2,18,30,1,0,4.0
9088,90,9.899,0,1,13,8,2,15,1,12,20.0
9089,90,29.614,0,1,13,30,12,2,1,0,90.0
9090,90,1.414,0,1,13,0,12,2,1,0,0.0
9091,90,28.071,0,1,13,29,8,3,1,3,84.0
9092,90,18.974,0,1,13,19,6,13,1,0,58.0
9093,90,17.029,0,1,13,14,2,18,1,16,47.0
9094,90,5.657,0,1,13,5,0,27,1,1,8.0
9095,90,17.088,0,1,13,17,3,15,1,11,48.0
9096,90,31.623,0,1,13,6,3,1,1,0,99.0
9097,90,15.62,0,1,13,11,1,21,1,17,44.0
9098,90,9.055,0,1,13,0,4,32,1,14,17.0
9099,90,25.495,0,1,13,26,11,6,1,0,78.0
9100,91,8.246,12,4,2,17,1,15,19,4,21.0
9101,91,18.682,12,4,2,1,11,1,19,1,92.0
9102,91,11.662,12,4,2,2,3,19,19,2,44.0
9103,91,9.22,12,4,2,19,6,7,19,0,28.0
9104,91,9.22,12,4,2,26,0,6,19,18,28.0
9105,91,12.0,12,4,2,19,5,13,19,0,45.0
9106,91,17.692,12,4,2,7,2,25,19,0,84.0
9107,91,14.318,12,4,2,5,3,2,19,0,70.0
9108,91,20.591,12,4,2,1,16,1,19,2,97.0
9109,91,10.296,12,4,2,28,1,4,19,17,37.0
9110,91,2.236,12,4,2,17,3,15,19,11,2.0
9111,91,16.279,12,4,2,30,11,2,19,0,81.0
9112,91,8.485,12,4,2,5,5,7,19,0,24.0
9113,91,10.0,12,4,2,13,1,19,19,4,34.0
9114,91,13.928,12,4,2,6,1,26,19,17,67.0
9115,91,11.402,12,4,2,12,11,20,19,3,41.0
9116,91,12.728,12,4,2,28,8,4,19,3,57.0
9117,91,12.53,12,4,2,25,10,7,19,1,55.0
9118,91,13.342,12,4,2,22,15,10,19,0,63.0
9119,91,18.028,12,4,2,1,5,23,19,13,87.0
9120,91,4.472,12,4,2,15,0,17,19,14,7.0
9121,91,12.042,12,4,2,0,5,1,19,13,48.0
9122,91,8.602,12,4,2,6,4,6,19,1,26.0
9123,91,7.211,12,4,2,3,8,9,19,0,17.0
9124,91,15.62,12,4,2,9,1,23,19,0,80.0
9125,91,11.402,12,4,2,10,2,2,19,4,41.0
9126,91,17.72,12,4,2,2,11,0,19,1,85.0
9127,91,12.042,12,4,2,7,7,25,19,11,48.0
9128,91,18.682,12,4,2,1,1,31,19,17,92.0
9129,91,23.022,12,4,2,0,19,32,19,0,99.0
9130,91,8.246,12,4,2,21,10,11,19,4,21.0
9131,91,15.524,12,4,2,4,2,28,19,16,77.0
9132,91,17.117,12,4,2,2,4,30,19,14,83.0
9133,91,18.028,12,4,2,2,0,30,19,18,87.0
9134,91,7.81,12,4,2,5,4,7,19,1,19.0
9135,91,6.403,12,4,2,23,1,9,19,17,13.0
9136,91,17.804,12,4,2,5,0,27,19,1,86.0
9137,91,10.0,12,4,2,9,2,14,19,12,34.0
9138,91,1.414,12,4,2,18,1,6,19,13,0.0
9139,91,12.806,12,4,2,29,7,3,19,4,59.0
9140,91,14.56,12,4,2,5,2,27,19,16,73.0
9141,91,2.0,12,4,2,19,0,13,19,14,1.0
9142,91,8.485,12,4,2,13,0,19,19,18,24.0
9143,91,13.601,12,4,2,30,7,2,19,4,65.0
9144,91,14.036,12,4,2,5,7,27,19,11,68.0
9145,91,18.974,12,4,2,1,12,1,19,0,96.0
9146,91,13.0,12,4,2,1,11,5,19,1,60.0
9147,91,14.213,12,4,2,8,11,24,19,3,69.0
9148,91,18.248,12,4,2,1,9,1,19,4,90.0
9149,91,11.045,12,4,2,30,0,2,19,11,40.0
9150,91,3.0,12,4,2,16,2,7,19,12,3.0
9151,91,16.401,12,4,2,29,12,3,19,0,82.0
9152,91,11.402,12,4,2,22,6,4,19,0,41.0
9153,91,9.055,12,4,2,10,3,22,19,11,27.0
9154,91,11.0,12,4,2,19,4,13,19,1,39.0
9155,91,21.095,12,4,2,1,17,31,19,1,98.0
9156,91,15.556,12,4,2,8,0,24,19,1,78.0
9157,91,14.765,12,4,2,26,12,6,19,0,74.0
9158,91,6.403,12,4,2,23,1,9,19,17,13.0
9159,91,6.325,12,4,2,5,1,7,19,10,12.0
9160,91,13.601,12,4,2,6,2,26,19,16,65.0
9161,91,6.403,12,4,2,23,1,9,19,17,13.0
9162,91,18.385,12,4,2,6,2,26,19,0,91.0
9163,91,15.133,12,4,2,4,8,8,19,10,75.0
9164,91,18.682,12,4,2,1,1,31,19,17,92.0
9165,91,18.682,12,4,2,1,1,31,19,17,92.0
9166,91,8.246,12,4,2,27,4,5,19,14,21.0
9167,91,6.708,12,4,2,16,0,16,19,18,16.0
9168,91,4.123,12,4,2,15,3,17,19,11,5.0
9169,91,13.038,12,4,2,6,7,26,19,11,62.0
9170,91,12.53,12,4,2,13,4,19,19,1,55.0
9171,91,9.487,12,4,2,8,2,4,19,4,31.0
9172,91,9.22,12,4,2,19,6,7,19,0,28.0
9173,91,12.083,12,4,2,14,4,18,19,1,51.0
9174,91,12.0,12,4,2,19,5,13,19,0,45.0
9175,91,7.28,12,4,2,15,9,11,19,0,18.0
9176,91,9.849,12,4,2,4,6,2,19,2,32.0
9177,91,9.849,12,4,2,15,2,17,19,3,32.0
9178,91,12.042,12,4,2,7,7,25,19,11,48.0
9179,91,5.385,12,4,2,17,1,15,19,17,11.0
9180,91,13.0,12,4,2,19,6,13,19,0,60.0
9181,91,14.318,12,4,2,25,12,7,19,0,70.0
9182,91,15.264,12,4,2,11,15,21,19,0,76.0
9183,91,12.166,12,4,2,31,4,1,19,14,53.0
9184,91,13.342,12,4,2,6,3,1,19,0,63.0
9185,91,15.556,12,4,2,30,10,2,19,1,78.0
9186,91,3.0,12,4,2,16,2,7,19,12,3.0
9187,91,12.083,12,4,2,8,1,24,19,17,51.0
9188,91,12.0,12,4,2,19,5,13,19,0,45.0
9189,91,10.63,12,4,2,5,9,21,19,0,38.0
9190,91,10.198,12,4,2,6,3,15,19,2,36.0
9191,91,4.243,12,4,2,2,5,10,19,4,6.0
9192,91,12.728,12,4,2,10,11,22,19,3,57.0
9193,91,14.422,12,4,2,7,14,25,19,4,72.0
9194,91,4.472,12,4,2,3,4,9,19,10,7.0
9195,91,5.099,12,4,2,24,0,8,19,11,10.0
9196,91,8.062,12,4,2,6,3,6,19,2,20.0
9197,91,12.369,12,4,2,7,3,0,19,0,54.0
9198,91,18.111,12,4,2,1,4,31,19,14,89.0
9199,91,4.472,12,4,2,15,0,17,19,14,7.0
9200,92,16.155,11,1,0,16,1,16,31,17,54.0
9201,92,3.0,11,1,0,31,4,1,31,14,3.0
9202,92,9.487,11,1,0,22,0,10,31,14,24.0
9203,92,22.561,11,1,0,9,2,23,31,16,68.0
9204,92,24.187,11,1,0,10,2,22,31,0,72.0
9205,92,25.298,11,1,0,7,15,25,31,3,76.0
9206,92,5.831,11,1,0,6,3,6,31,2,8.0
9207,92,9.487,11,1,0,17,9,4,31,2,24.0
9208,92,26.0,11,1,0,7,0,25,31,1,79.0
9209,92,13.928,11,1,0,18,2,14,31,16,42.0
9210,92,10.05,11,1,0,21,2,2,31,12,29.0
9211,92,29.275,11,1,0,2,3,5,31,0,90.0
9212,92,8.246,11,1,0,29,8,3,31,3,21.0
9213,92,26.019,11,1,0,5,8,7,31,10,81.0
9214,92,14.765,11,1,0,18,0,14,31,18,45.0
9215,92,9.434,11,1,0,3,8,9,31,0,23.0
9216,92,12.207,11,1,0,21,10,11,31,4,38.0
9217,92,31.257,11,1,0,0,3,7,31,0,97.0
9218,92,2.0,11,1,0,11,2,1,31,4,0.0
9219,92,17.088,11,1,0,9,0,17,31,0,57.0
9220,92,11.662,11,1,0,15,9,11,31,0,33.0
9221,92,19.105,11,1,0,7,5,0,31,4,61.0
9222,92,24.331,11,1,0,7,3,0,31,0,73.0
9223,92,14.036,11,1,0,17,2,6,31,12,43.0
9224,92,23.195,11,1,0,8,0,24,31,14,71.0
9225,92,9.487,11,1,0,22,0,10,31,14,24.0
9226,92,32.894,11,1,0,0,18,32,31,0,99.0
9227,92,5.385,11,1,0,9,5,3,31,0,7.0
9228,92,7.28,11,1,0,29,0,3,31,18,16.0
9229,92,17.088,11,1,0,15,1,17,31,17,57.0
9230,92,3.606,11,1,0,9,3,3,31,2,5.0
9231,92,25.495,11,1,0,0,12,6,31,0,77.0
9232,92,7.071,11,1,0,30,7,2,31,4,14.0
9233,92,24.331,11,1,0,1,11,5,31,1,73.0
9234,92,17.029,11,1,0,14,2,9,31,12,56.0
9235,92,25.495,11,1,0,8,1,24,31,0,77.0
9236,92,2.236,11,1,0,1,5,0,31,13,1.0
9237,92,22.825,11,1,0,11,14,21,31,0,69.0
9238,92,14.866,11,1,0,20,13,12,31,1,47.0
9239,92,13.153,11,1,0,18,1,6,31,13,40.0
9240,92,27.659,11,1,0,4,1,28,31,17,86.0
9241,92,8.602,11,1,0,4,5,8,31,0,22.0
9242,92,10.0,11,1,0,23,1,9,31,17,27.0
9243,92,12.083,11,1,0,0,8,12,31,0,36.0
9244,92,30.806,11,1,0,1,0,31,31,18,95.0
9245,92,23.087,11,1,0,9,10,23,31,4,70.0
9246,92,15.652,11,1,0,17,0,15,31,18,51.0
9247,92,28.284,11,1,0,3,3,4,31,0,88.0
9248,92,6.403,11,1,0,27,2,5,31,16,11.0
9249,92,14.866,11,1,0,17,2,15,31,16,47.0
9250,92,11.045,11,1,0,0,4,12,31,10,31.0
9251,92,6.325,11,1,0,5,2,7,31,4,10.0
9252,92,12.53,11,1,0,25,11,7,31,0,39.0
9253,92,10.05,11,1,0,1,4,11,31,10,29.0
9254,92,21.213,11,1,0,10,0,22,31,14,64.0
9255,92,26.019,11,1,0,5,6,18,31,12,81.0
9256,92,22.091,11,1,0,9,1,15,31,13,67.0
9257,92,26.683,11,1,0,5,1,27,31,17,84.0
9258,92,7.81,11,1,0,20,6,6,31,0,19.0
9259,92,18.028,11,1,0,13,2,10,31,12,60.0
9260,92,22.0,11,1,0,9,3,23,31,11,66.0
9261,92,29.428,11,1,0,2,2,30,31,16,91.0
9262,92,26.476,11,1,0,5,2,27,31,16,83.0
9263,92,15.232,11,1,0,11,0,15,31,0,49.0
9264,92,13.892,11,1,0,19,1,13,31,4,41.0
9265,92,3.162,11,1,0,8,1,4,31,10,4.0
9266,92,26.833,11,1,0,7,2,25,31,0,85.0
9267,92,16.763,11,1,0,15,2,17,31,16,55.0
9268,92,12.083,11,1,0,26,11,6,31,0,36.0
9269,92,26.0,11,1,0,7,0,25,31,1,79.0
9270,92,15.811,11,1,0,16,2,16,31,16,52.0
9271,92,30.0,11,1,0,1,7,31,31,11,92.0
9272,92,12.0,11,1,0,19,3,13,31,11,34.0
9273,92,7.81,11,1,0,20,6,6,31,0,19.0
9274,92,30.364,11,1,0,2,16,0,31,2,93.0
9275,92,7.0,11,1,0,31,0,1,31,18,13.0
9276,92,2.236,11,1,0,10,2,2,31,4,1.0
9277,92,30.676,11,1,0,2,17,30,31,1,94.0
9278,92,5.831,11,1,0,6,3,6,31,2,8.0
9279,92,31.016,11,1,0,0,8,12,31,10,96.0
9280,92,7.28,11,1,0,4,2,8,31,4,16.0
9281,92,32.311,11,1,0,1,19,31,31,0,98.0
9282,92,10.0,11,1,0,17,9,9,31,0,27.0
9283,92,17.72,11,1,0,14,2,18,31,16,59.0
9284,92,21.19,11,1,0,11,0,21,31,18,63.0
9285,92,19.647,11,1,0,12,2,20,31,16,62.0
9286,92,14.213,11,1,0,9,12,12,31,2,44.0
9287,92,15.232,11,1,0,17,1,15,31,17,49.0
9288,92,28.231,11,1,0,5,1,27,31,0,87.0
9289,92,7.071,11,1,0,32,14,0,31,4,14.0
9290,92,16.125,11,1,0,15,1,9,31,13,53.0
9291,92,11.18,11,1,0,1,8,11,31,0,32.0
9292,92,28.636,11,1,0,5,2,27,31,0,89.0
9293,92,4.472,11,1,0,9,4,3,31,1,6.0
9294,92,14.765,11,1,0,18,0,14,31,18,45.0
9295,92,6.708,11,1,0,22,6,4,31,0,12.0
9296,92,21.633,11,1,0,13,6,19,31,0,65.0
9297,92,7.616,11,1,0,28,0,4,31,18,18.0
9298,92,25.02,11,1,0,6,6,17,31,12,75.0
9299,92,12.0,11,1,0,31,12,1,31,0,34.0
9300,93,30.067,18,30,0,32,2,0,2,16,91.0
9301,93,22.091,18,30,0,24,2,8,2,16,62.0
9302,93,26.077,18,30,0,24,7,8,2,4,76.0
9303,93,14.765,18,30,0,15,3,17,2,11,33.0
9304,93,18.385,18,30,0,19,3,13,2,11,45.0
9305,93,22.023,18,30,0,16,4,16,2,1,61.0
9306,93,28.46,18,30,0,9,2,3,2,4,86.0
9307,93,11.705,18,30,0,13,0,19,2,14,24.0
9308,93,10.0,18,30,0,8,4,4,2,10,13.0
9309,93,10.77,18,30,0,0,10,6,2,2,18.0
9310,93,30.15,18,30,0,7,3,0,2,0,93.0
9311,93,15.264,18,30,0,4,9,22,2,0,36.0
9312,93,25.962,18,30,0,27,0,5,2,11,75.0
9313,93,10.77,18,30,0,12,0,20,2,14,18.0
9314,93,30.364,18,30,0,11,2,1,2,4,94.0
9315,93,28.231,18,30,0,8,4,4,2,1,85.0
9316,93,15.033,18,30,0,17,1,15,2,17,35.0
9317,93,11.18,18,30,0,1,10,5,2,2,21.0
9318,93,11.18,18,30,0,0,11,2,2,1,21.0
9319,93,9.055,18,30,0,1,9,1,2,4,11.0
9320,93,8.944,18,30,0,6,8,6,2,10,10.0
9321,93,27.074,18,30,0,29,2,3,2,16,80.0
9322,93,34.0,18,30,0,21,16,0,2,2,98.0
9323,93,25.554,18,30,0,18,6,8,2,0,72.0
9324,93,10.296,18,30,0,2,9,5,2,4,17.0
9325,93,27.203,18,30,0,13,9,8,2,2,81.0
9326,93,13.0,18,30,0,15,0,17,2,18,27.0
9327,93,5.0,18,30,0,6,3,1,2,0,3.0
9328,93,27.313,18,30,0,7,4,5,2,1,82.0
9329,93,21.024,18,30,0,11,15,21,2,0,57.0
9330,93,14.318,18,30,0,2,9,24,2,0,32.0
9331,93,2.0,18,30,0,0,0,32,2,18,0.0
9332,93,12.042,18,30,0,11,4,1,2,10,26.0
9333,93,25.612,18,30,0,11,12,10,2,2,73.0
9334,93,25.495,18,30,0,5,4,7,2,1,70.0
9335,93,22.804,18,30,0,16,5,16,2,0,64.0
9336,93,31.385,18,30,0,11,5,1,2,0,97.0
9337,93,22.672,18,30,0,19,2,13,2,3,63.0
9338,93,6.0,18,30,0,2,6,21,2,12,6.0
9339,93,5.831,18,30,0,7,3,0,2,0,5.0
9340,93,24.207,18,30,0,17,6,15,2,0,66.0
9341,93,30.676,18,30,0,11,3,1,2,2,95.0
9342,93,34.482,18,30,0,32,17,0,2,1,99.0
9343,93,25.0,18,30,0,26,0,6,2,11,67.0
9344,93,25.239,18,30,0,23,10,9,2,4,69.0
9345,93,13.0,18,30,0,15,0,17,2,18,27.0
9346,93,10.0,18,30,0,10,2,13,2,12,13.0
9347,93,19.416,18,30,0,6,2,26,2,0,50.0
9348,93,20.616,18,30,0,4,3,17,2,2,56.0
9349,93,7.071,18,30,0,9,1,23,2,17,7.0
9350,93,9.434,18,30,0,10,1,14,2,13,12.0
9351,93,10.0,18,30,0,12,0,20,2,18,13.0
9352,93,31.048,18,30,0,12,8,0,2,10,96.0
9353,93,21.095,18,30,0,13,5,19,2,0,58.0
9354,93,21.26,18,30,0,5,3,16,2,2,59.0
9355,93,19.698,18,30,0,10,1,22,2,0,51.0
9356,93,4.472,18,30,0,6,2,26,2,16,2.0
9357,93,18.248,18,30,0,5,1,27,2,0,44.0
9358,93,27.893,18,30,0,29,0,3,2,11,84.0
9359,93,18.028,18,30,0,12,11,20,2,3,42.0
9360,93,29.155,18,30,0,9,4,3,2,1,88.0
9361,93,8.062,18,30,0,6,7,26,2,11,8.0
9362,93,3.0,18,30,0,5,0,27,2,18,1.0
9363,93,20.248,18,30,0,13,4,19,2,1,55.0
9364,93,12.0,18,30,0,14,0,18,2,18,25.0
9365,93,16.492,18,30,0,18,0,14,2,14,40.0
9366,93,15.62,18,30,0,6,8,0,2,0,38.0
9367,93,5.099,18,30,0,7,1,25,2,17,4.0
9368,93,25.02,18,30,0,27,1,5,2,17,68.0
9369,93,26.926,18,30,0,7,3,5,2,2,79.0
9370,93,18.111,18,30,0,20,2,12,2,16,43.0
9371,93,27.803,18,30,0,24,10,8,2,1,83.0
9372,93,11.18,18,30,0,0,11,2,2,1,21.0
9373,93,18.868,18,30,0,1,12,20,2,2,47.0
9374,93,8.485,18,30,0,8,2,15,2,12,9.0
9375,93,18.385,18,30,0,9,0,17,2,0,45.0
9376,93,25.495,18,30,0,5,4,7,2,1,70.0
9377,93,15.524,18,30,0,17,0,15,2,14,37.0
9378,93,14.036,18,30,0,16,1,16,2,17,29.0
9379,93,21.378,18,30,0,23,0,9,2,14,60.0
9380,93,20.125,18,30,0,11,14,21,2,0,53.0
9381,93,10.0,18,30,0,10,2,13,2,12,13.0
9382,93,26.401,18,30,0,6,4,6,2,1,77.0
9383,93,19.026,18,30,0,21,1,11,2,17,49.0
9384,93,29.155,18,30,0,6,3,1,2,0,88.0
9385,93,18.974,18,30,0,8,1,24,2,0,48.0
9386,93,26.401,18,30,0,12,12,9,2,2,77.0
9387,93,29.732,18,30,0,10,3,2,2,2,90.0
9388,93,20.125,18,30,0,0,5,12,2,4,53.0
9389,93,14.142,18,30,0,4,0,28,2,4,30.0
9390,93,19.849,18,30,0,11,0,15,2,0,52.0
9391,93,25.942,18,30,0,5,5,7,2,0,74.0
9392,93,23.409,18,30,0,4,1,8,2,10,65.0
